,shortages,mismatches,youngblood,FIFO,usability,substitution,today,antibodies_A,antibodies_B,antibodies_D,antibodies_C,antibodies_c,antibodies_E,antibodies_e,antibodies_K,antibodies_Fya,antibodies_Fyb,antibodies_Jka,antibodies_Jkb,antibodies_M,antibodies_N,antibodies_S,total_antibodies,max_antibodies_pp,alloimm_patients,total_shortages,total_outdates,total_alloimm_risk,issuing_age_SCD,subst_SCD_A,subst_SCD_B,subst_SCD_D,alloimm_risk_A,alloimm_risk_B,alloimm_risk_D,alloimm_risk_C,alloimm_risk_c,alloimm_risk_E,alloimm_risk_e,alloimm_risk_K,alloimm_risk_Fya,alloimm_risk_Fyb,alloimm_risk_Jka,alloimm_risk_Jkb,alloimm_risk_M,alloimm_risk_N,alloimm_risk_S
182,100.0,0.81162,0.919836,0.008016,0.5991960000000001,0.382764,38.4768,0,0,0,0,0,0,0,0,5,0,0,1,8,0,1,15,1,15,53.0,8.0,191.101606,0.9464176983965902,19,26,38,0.0,0.0,0.0,2.599469,11.880427,23.350664,4.3776,79.027332,12.947433,3.402432,16.405706,6.0444320000000005,18.693675,0.0,12.372436
183,100.0,0.474948,0.6873720000000001,0.076152,0.647292,0.517032,88.07579999999999,0,0,0,0,0,0,0,0,3,3,0,1,7,1,4,19,2,13,4.0,0.0,191.421642,0.9213391675994708,18,27,39,0.0,0.0,0.0,2.596412,12.003493,26.301464,4.10112,74.895832,13.564341,3.522288,16.748891999999998,6.050498,18.800782,0.0,12.83652
184,100.0,0.428856,0.895788,0.2945879999999999,0.6973919999999999,0.867732,19.2384,0,0,0,0,0,0,0,0,0,0,2,0,10,0,1,13,2,12,170.0,0.0,187.255676,0.9200562418399116,24,28,39,0.0,0.0,0.0,2.91434,11.869032,23.527712,4.11648,71.028748,14.807319,3.433584,17.697076,6.304596,18.559541,0.0,12.997248
185,100.0,0.264528,0.8156279999999999,0.378756,0.126252,0.218436,52.605,0,0,0,0,0,0,0,0,1,2,0,0,10,2,5,20,2,17,1.0,0.0,196.649381,0.8883514313919052,17,36,39,0.0,0.0,0.0,2.801231,12.345343000000002,27.619488,4.076544,73.309336,15.044004,3.811632,19.331632,6.654402,18.587569,0.0,13.0682
186,100.0,0.58116,0.49098,0.5991960000000001,0.6392760000000001,0.488976,133.1658,0,0,0,0,0,0,0,0,2,0,1,0,10,1,0,14,2,12,21.0,0.0,195.99600200000003,0.9114552312884654,13,28,42,0.0,0.0,0.0,2.921473,11.590994,25.612944,4.251648,75.556872,14.694321,3.657984,20.00739,6.385476,18.49848,0.0,12.81842
187,100.0,0.18036,0.957912,0.028056,0.5951879999999999,0.903804,43.8876,0,0,0,0,0,0,0,0,2,0,1,0,9,2,4,18,2,15,12.0,0.0,209.16194,0.923593447960118,14,26,40,0.0,0.0,0.0,2.922492,12.650729000000002,34.22928,4.1994240000000005,81.539284,13.72773,3.481104,18.871692,6.150924,18.511493,0.0,12.877788
188,100.0,0.092184,0.585168,0.154308,0.156312,0.198396,75.4506,0,0,0,0,0,0,0,0,1,0,3,0,9,0,2,15,2,13,0.0,0.0,211.415088,0.9237681744749596,17,32,41,0.0,0.0,0.0,2.722768,11.424627,32.635848,4.0120320000000005,83.522404,14.483595,3.719232,21.433204,6.200126,18.582564,0.0,12.678688
189,100.0,0.13026,0.268536,0.6272519999999999,0.869736,0.436872,8.1162,0,0,0,0,0,0,0,0,2,0,0,1,6,3,5,17,3,15,13.0,0.0,204.765554,0.9334557632062224,14,30,37,0.0,0.0,0.0,3.126292,12.801143,29.70472,4.322304,77.50694,15.08676,3.68544,20.75037,6.474444,18.583565,0.0,12.723576
190,100.0,0.016032,0.03006,0.336672,0.8537039999999999,0.553104,109.719,0,0,0,0,0,0,0,0,1,0,0,1,6,0,3,11,2,9,0.0,0.0,247.273142,0.950179395181958,19,31,37,0.0,0.0,0.0,3.053943,12.978905,47.586568,4.48512,103.056136,14.503446,3.699696,20.665458,6.294486,18.614596,0.0,12.334788
191,100.0,0.767532,0.126252,0.54108,0.8016,0.08016,41.7834,0,0,0,0,0,0,0,0,4,0,3,0,13,1,5,26,2,20,23.0,0.0,214.308245,0.9240570330670442,24,33,40,0.0,0.0,0.0,2.377327,12.418271,28.681776,4.214784,92.016768,14.520243,3.461568,18.98137,6.109136,18.820802,0.0,12.7062
192,100.0,0.218436,0.06012,0.507012,0.208416,0.6012,42.3846,0,0,0,0,0,0,0,0,0,1,1,0,9,1,5,17,3,15,24.0,0.0,197.61245500000004,0.8986165599834813,10,31,37,0.0,0.0,0.0,2.984651,11.855358,24.078528,4.349952,78.49849999999999,14.227059,3.664848,20.180752,6.283028,18.453435,0.0,13.036344
193,100.0,0.324648,0.525048,0.22044,0.2164319999999999,0.116232,113.62680000000002,0,0,0,0,0,0,0,0,0,0,1,0,8,2,4,15,1,15,58.0,0.0,200.71187200000003,0.8992723492723492,6,31,38,0.0,0.0,0.0,2.559728,12.787469000000002,25.219504,4.134912,81.96896,14.44542,3.544992,18.64526,6.202822,18.371353,0.0,12.831452
194,100.0,0.11022,0.156312,0.645288,0.362724,0.72144,14.1282,0,0,0,0,0,0,0,0,1,0,0,0,9,1,1,12,1,12,4.0,0.0,211.816803,0.9291979949874688,19,23,36,0.0,0.0,0.0,2.958157,12.817096,31.907984,4.248576,84.44785999999999,14.446947,3.727152,19.802186,6.206866,18.757739,0.0,12.49624
195,100.0,0.725448,0.8256479999999999,0.653304,0.949896,0.5971920000000001,120.5406,0,0,0,0,0,0,0,0,1,2,0,1,11,1,2,18,3,15,223.0,0.0,191.687585,0.914940135346174,15,23,38,0.0,0.0,0.0,2.869504,11.322072,22.071984,4.334592,76.31706799999999,14.359908,3.710784,18.758476,6.654402,18.637619,0.0,12.651176
196,100.0,0.8757480000000001,0.1022039999999999,0.503004,0.62124,0.3006,94.9896,0,0,0,0,0,0,0,0,2,0,0,1,11,1,2,17,2,15,13.0,0.0,189.010575,0.9162133891213388,10,34,37,0.0,0.0,0.0,2.933701,11.467928,24.255576,4.2393600000000005,71.194008,14.605754999999998,3.55608,18.560348,6.293812,18.537519,0.0,13.366488
197,100.0,0.006012,0.833664,0.7454879999999999,0.124248,0.376752,49.2984,0,0,0,0,0,0,0,0,4,4,2,0,5,2,5,22,2,19,19.0,0.0,234.70476300000004,0.9372220498500362,14,33,37,0.0,0.0,0.0,2.933701,12.557290000000002,43.396432,4.552704,92.512548,15.057747,3.802656,22.494604,6.317402,18.593575,0.0,12.486104
198,100.0,0.635268,0.887772,0.5290560000000001,0.482964,0.202404,50.80140000000001,0,0,0,0,0,0,0,0,0,0,0,1,7,2,3,13,2,11,24.0,0.0,199.719852,0.8974893218043546,16,30,39,0.0,0.0,0.0,2.73092,11.955634000000002,22.91788,4.20864,82.03506399999999,15.176853,3.5914560000000004,19.451924,6.198104,18.515497,0.0,12.93788
199,100.0,0.935868,0.092184,0.116232,0.492984,0.226452,53.5068,0,0,0,0,0,0,0,0,3,1,0,1,7,4,5,21,2,17,2.0,0.0,191.696903,0.9017912291537986,15,26,37,0.0,0.0,0.0,2.575013,12.005772,21.009696,4.288512,79.952788,14.106426,3.41616,17.290206,5.91772,18.42841,0.0,12.7062
200,100.0,0.46092,0.3547079999999999,0.8657279999999999,0.0721439999999999,0.76152,146.0916,0,0,0,0,0,0,0,0,3,0,0,0,6,1,1,11,1,11,28.0,0.0,155.154626,0.890650912106136,19,29,39,0.0,0.0,0.0,2.746205,11.185332,13.829415999999998,3.87072,49.181376,14.040765,3.882912,18.107484,6.28505,18.800782,0.0,13.224584
201,100.0,0.543084,0.7174320000000001,0.002004,0.092184,0.0981959999999999,101.3022,0,0,0,0,0,0,0,0,0,1,2,1,14,1,1,20,2,18,76.0,9.0,160.52603299999998,0.9691330998248686,10,26,36,0.0,0.0,0.0,2.225496,11.994377000000002,16.760544,4.2332160000000005,55.85788,12.912312,3.299472,16.667518,5.892108,18.544526,0.0,12.138584
202,100.0,0.368736,0.324648,0.8176319999999999,0.5591160000000001,0.29058,91.98359999999998,0,0,0,0,0,0,0,0,1,1,2,0,11,1,3,19,2,17,0.0,0.0,205.87607700000004,0.9327577450482478,19,28,41,0.0,0.0,0.0,2.932682,11.857637,26.242448,4.02432,83.654612,14.966127,3.676992,20.62654,6.405022,18.471453,0.0,13.018244
203,100.0,0.082164,0.3146279999999999,0.6132239999999999,0.7935840000000001,0.1002,117.234,0,0,0,0,0,0,0,0,4,3,1,1,8,0,3,20,3,15,76.0,0.0,216.93802,0.9128783883556588,7,24,37,0.0,0.0,0.0,3.11814,11.857637,28.386696,4.568064,90.926052,15.295959,3.727152,20.792826,6.684058,18.614596,0.0,12.96684
204,100.0,0.723444,0.18036,0.1022039999999999,0.8056080000000001,0.4128239999999999,123.8472,0,0,0,0,0,0,0,0,1,1,2,0,10,1,0,15,2,13,26.0,0.0,191.122237,0.9194001874414246,12,29,37,0.0,0.0,0.0,2.662647,11.420069000000002,24.29492,4.076544,76.54843199999999,13.564341,3.44784,18.072104,5.8368400000000005,18.230212,0.0,12.968288
205,100.0,0.112224,0.048096,0.358716,0.334668,0.859716,137.6748,0,0,0,0,0,0,0,0,2,0,2,1,9,1,4,19,3,13,19.0,0.0,210.355739,0.9465478841870824,16,29,37,0.0,0.0,0.0,2.73092,12.099211,32.734207999999995,4.4605440000000005,81.671492,14.546202,3.710784,20.297506,6.371322,18.792774,0.0,12.940776
206,100.0,0.579156,0.515028,0.422844,0.042084,0.394788,29.759400000000003,0,0,0,0,0,0,0,0,1,0,0,0,5,2,2,10,1,10,8.0,0.0,137.91534700000005,0.9166834170854272,20,33,39,0.0,0.0,0.0,2.549538,10.914131,9.658952,4.073472,36.68772,13.855998,3.628416,18.684178,5.992534,18.434416,0.0,13.435992
207,100.0,0.03006,0.5591160000000001,0.829656,0.4849679999999999,0.8737440000000001,124.749,0,0,0,0,0,0,0,0,3,2,2,0,12,1,6,26,3,20,30.0,0.0,242.353929,0.9470466423429642,13,33,39,0.0,0.0,0.0,2.945929,13.498517,43.18004,4.205568,101.238276,14.413353,3.637392,21.84715,6.17384,18.654636,0.0,12.559228
208,100.0,0.887772,0.32064,0.869736,0.8256479999999999,0.49098,107.9154,0,0,0,0,0,0,0,0,1,2,1,0,11,2,6,23,2,21,221.0,0.0,191.262513,0.8981072555205047,10,26,36,0.0,0.0,0.0,2.676913,12.349901,23.055584,4.05504,72.945764,14.045346,3.670656,20.66192,6.179906,18.573555,0.0,13.047928
209,100.0,0.7695360000000001,0.647292,0.6392760000000001,0.7535040000000001,0.014028,120.8412,0,0,0,0,0,0,0,0,4,2,1,0,12,0,4,23,3,19,170.0,0.0,236.415795,0.9142857142857144,21,30,41,0.0,0.0,0.0,2.533234,13.136156,31.258808,4.236288,111.05472,14.126277,3.3976800000000003,20.063998,6.061956,18.420402,0.0,12.126276
210,100.0,0.6993959999999999,0.509016,0.5771519999999999,0.963924,0.6953879999999999,61.92359999999999,0,0,0,0,0,0,0,0,1,0,2,0,6,2,2,13,2,11,53.0,0.0,199.615379,0.9086049141564716,12,20,39,0.0,0.0,0.0,2.782889,11.253702,24.117872,4.1256960000000005,83.092728,14.413353,3.631584,17.997806,6.44007,18.557539,0.0,13.20214
211,100.0,0.615228,0.292584,0.452904,0.885768,0.7074119999999999,6.312600000000001,0,0,0,0,0,0,0,0,4,1,1,0,7,2,1,16,2,14,72.0,0.0,185.180581,0.9157700584076236,7,31,40,0.0,0.0,0.0,2.706464,12.176697,23.744104,4.061184,67.954912,14.379759,3.509088,18.832774,6.401652,18.553535,0.0,12.860412
212,100.0,0.74148,0.488976,0.975948,0.879756,0.5991960000000001,26.1522,0,0,0,0,0,0,0,0,2,0,2,1,9,2,1,17,1,17,12.0,0.0,188.441872,0.901361991913173,16,28,37,0.0,0.0,0.0,2.823649,11.128357,23.547384,4.328448,70.797384,14.38434,3.683856000000001,20.021542,6.08959,18.672654,0.0,12.964668
213,100.0,0.276552,0.6272519999999999,0.3507,0.6933839999999999,0.0180359999999999,55.3104,0,0,0,0,0,0,0,0,3,1,1,1,3,2,1,12,2,9,9.0,0.0,224.208297,0.9359297749974776,23,27,39,0.0,0.0,0.0,2.56788,13.441542000000002,31.927656,4.1994240000000005,97.83392,14.356853999999998,3.4737120000000004,19.243182,6.336274,18.583565,0.0,12.244288
214,100.0,0.7334639999999999,0.006012,0.547092,0.705408,0.228456,77.5548,0,0,0,0,0,0,0,0,2,0,1,0,6,2,2,13,2,12,8.0,0.0,197.90998,0.9029858564693556,10,35,38,0.0,0.0,0.0,2.725825,12.074142000000002,25.239176,4.374528,79.15953999999999,14.515662,3.544464,19.066282,6.1334,18.395377,0.0,12.681584
215,100.0,0.573144,0.236472,0.635268,0.775548,0.052104,131.0616,0,0,0,0,0,0,0,0,5,0,0,0,7,1,4,17,2,15,132.0,0.0,215.59556700000005,0.9188811188811188,17,32,40,0.0,0.0,0.0,2.470056,13.054112000000002,31.239136,4.13184,90.23196,14.065197,3.60624,19.296252,6.347732,18.620602,0.0,12.53244
216,100.0,0.917832,0.082164,0.99198,0.454908,0.64128,50.500800000000005,0,0,0,0,0,0,0,0,3,0,0,0,7,2,5,17,2,15,46.0,0.0,188.610163,0.9012681159420288,17,24,41,0.0,0.0,0.0,2.748243,11.791546,21.44248,4.251648,72.251672,14.747766,3.722928000000001,19.22903,6.755502,18.670652,0.0,12.998696
217,100.0,0.386772,0.979956,0.787572,0.328656,0.212424,24.6492,0,0,0,0,0,0,0,0,2,0,0,0,7,2,2,13,2,11,0.0,0.0,208.947205,0.8908903757076686,15,30,39,0.0,0.0,0.0,2.86339,12.092374,25.986712,4.429824,86.397928,15.557076,3.603072000000001,20.07815,6.541844,18.601583,0.0,12.795252
218,100.0,0.663324,0.963924,0.308616,0.3667319999999999,0.57114,63.4266,0,0,0,0,0,0,0,0,4,0,1,1,8,1,1,16,3,13,26.0,0.0,186.384839,0.9069212410501192,17,28,39,0.0,0.0,0.0,2.71054,11.438301,24.708032,4.064256,69.673616,14.123223,3.5550240000000004,18.13225,6.502078,18.725707,0.0,12.751812
219,100.0,0.76152,0.6953879999999999,0.066132,0.89178,0.238476,62.2242,0,0,0,0,0,0,0,0,5,3,1,0,9,1,2,21,2,18,125.0,0.0,186.996982,0.9166488565932892,14,28,38,0.0,0.0,0.0,2.492474,12.415992,26.203104,4.303872,70.59907199999999,12.915366,3.3010560000000004,17.488334,5.892108,18.550532,0.0,12.835072
220,100.0,0.2004,0.388776,0.8637239999999999,0.7695360000000001,0.2424839999999999,82.665,0,0,0,0,0,0,0,0,2,1,1,1,7,2,1,15,3,13,23.0,0.0,208.24878699999996,0.93416572077185,17,31,39,0.0,0.0,0.0,3.1589,12.794306,28.012928,4.230144,83.15883199999999,15.036369,3.736128,20.782212,6.455572,18.266248,0.0,12.617148
221,100.0,0.959916,0.6292559999999999,0.8897760000000001,0.0541079999999999,0.26052,25.551,0,0,0,0,0,0,0,0,1,1,1,0,7,1,2,13,3,10,67.0,0.0,125.705148,0.9688140714362792,19,33,34,0.0,0.0,0.0,2.350833,11.098730000000002,6.688479999999999,4.242432,28.358616,13.889592,3.6025440000000004,17.435264,6.16373,18.581563,0.0,13.293364
222,100.0,0.6392760000000001,0.2965919999999999,0.06012,0.236472,0.623244,87.47460000000001,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,14,1,14,43.0,0.0,169.729749,0.9127895060463208,9,30,37,0.0,0.0,0.0,2.474132,11.178495000000002,20.773632,3.790848,59.65886,14.5065,3.4737120000000004,16.564916,6.0639780000000005,18.530512,0.0,12.714164
223,100.0,0.7535040000000001,0.5931839999999999,0.234468,0.388776,0.5270520000000001,86.27219999999998,0,0,0,0,0,0,0,0,4,0,0,0,11,1,5,21,3,15,73.0,0.0,180.218991,0.8748211731044349,25,23,37,0.0,0.0,0.0,2.719711,11.406395000000002,23.921152,3.892224,63.757308,14.500392,3.531264,18.82216,6.12666,18.387369,0.0,13.154356
224,100.0,0.32064,0.1963919999999999,0.5450880000000001,0.659316,0.579156,58.617,0,0,0,0,0,0,0,0,4,0,1,0,6,0,2,13,2,12,32.0,0.0,196.527198,0.9309434345485936,15,26,38,0.0,0.0,0.0,2.967328,11.932844,27.93424,4.42368,73.441544,14.729442,3.660624,19.604058,6.557346,18.450432,0.0,12.82566
225,100.0,0.184368,0.6833640000000001,0.7074119999999999,0.012024,0.703404,24.048,0,0,0,0,0,0,0,0,1,0,0,1,8,2,3,15,2,12,13.0,0.0,142.687528,0.981838361416608,20,30,40,0.0,0.0,0.0,2.78187,10.465168,6.727823999999999,4.002816,45.876176,14.104899,3.591984,15.966994,6.5735220000000005,18.757739,0.0,13.838536
226,100.0,0.376752,0.94188,0.396792,0.07014,0.03006,134.3682,0,0,0,0,0,0,0,0,1,0,1,0,12,0,3,17,3,14,14.0,0.0,172.584872,0.8947098626204634,9,31,40,0.0,0.0,0.0,2.319244,13.133877000000002,17.370376,4.141056,58.535092,15.379944,3.581952,20.332886,6.445462,18.717699,0.0,12.627284
227,100.0,0.8156279999999999,0.034068,0.1743479999999999,0.623244,0.272544,39.078,0,0,0,0,0,0,0,0,0,1,2,1,7,2,6,19,2,16,29.0,0.0,180.651808,0.9240583232077764,21,32,40,0.0,0.0,0.0,2.502664,10.950595000000002,21.206416,4.150272,68.615952,14.472906,3.386064,17.948273999999998,6.249328,18.407389,0.0,12.761948
228,100.0,0.166332,0.4008,0.368736,0.27054,0.659316,24.949800000000007,0,0,0,0,0,0,0,0,3,0,3,0,9,1,1,17,1,17,3.0,0.0,204.590443,0.904664693273451,9,29,39,0.0,0.0,0.0,2.987708,12.176697,31.967,3.873792,76.416224,14.869926,3.5428800000000003,20.75037,6.471748,18.72871,0.0,12.805388
229,100.0,0.176352,0.903804,0.43086,0.663324,0.0741479999999999,30.9618,0,0,0,0,0,0,0,0,3,0,0,1,7,1,2,14,2,12,0.0,0.0,215.293125,0.9478287092882992,21,32,40,0.0,0.0,0.0,2.972423,12.425108000000002,26.793264,4.153344,91.983716,14.814954,3.683856000000001,20.577008,6.225064,18.55854,0.0,13.105848
230,100.0,0.2064119999999999,0.727452,0.945888,0.274548,0.539076,97.69500000000002,0,0,0,0,0,0,0,0,2,1,1,0,8,0,2,14,2,12,13.0,0.0,202.182583,0.8969126111983254,22,23,37,0.0,0.0,0.0,3.018278,13.044996,25.829336,4.294656,78.76291599999999,14.753874,3.826416000000001,20.78575,6.494664,18.539521,0.0,12.832176
231,100.0,0.6492960000000001,0.248496,0.048096,0.2004,0.7955880000000001,10.521,0,0,0,0,0,0,0,0,3,0,0,0,6,2,4,15,3,12,73.0,0.0,180.162376,0.9096203848153926,9,27,38,0.0,0.0,0.0,2.433372,12.712262,20.517896,3.892224,68.054068,14.187357,3.4937760000000004,17.17699,6.05252,18.733715,0.0,12.908196
232,100.0,0.5771519999999999,0.7094159999999999,0.877752,0.226452,0.5751479999999999,22.545,0,0,0,0,0,0,0,0,2,0,0,0,7,2,2,13,1,13,2.0,0.0,175.06417000000002,0.8872376744653078,9,27,38,0.0,0.0,0.0,2.818554,11.561367,19.219544,4.20864,61.840292,15.065382,3.766752,17.888128,6.741348,18.705687,0.0,13.248476
233,100.0,0.913824,0.422844,0.004008,0.569136,0.022044,134.6688,0,0,0,0,0,0,0,0,4,0,2,0,8,0,2,16,2,13,82.0,6.0,231.241304,0.9750646663217796,18,35,41,0.0,0.0,0.0,2.039019,12.978905,34.976816,4.0519680000000005,108.90634,13.607097,2.8512000000000004,17.085002,5.154752,18.391373,0.0,11.198832
234,100.0,0.505008,0.8096160000000001,0.927852,0.39078,0.476952,83.26620000000001,0,0,0,0,0,0,0,0,2,0,1,0,9,1,4,17,2,16,19.0,0.0,201.4549,0.9085689985115885,13,27,39,0.0,0.0,0.0,2.849124,12.176697,27.44244,4.107264,77.705252,14.712645,3.635808,20.559318,6.545888,18.486468,0.0,13.233996
235,100.0,0.23046,0.256512,0.472944,0.214428,0.999996,149.6988,0,0,0,0,0,0,0,0,2,0,0,0,4,3,4,13,1,13,35.0,0.0,196.81542,0.8955730988308185,15,27,40,0.0,0.0,0.0,3.019297,11.846242000000002,26.124416,4.082688,76.416224,14.698902,3.684384,19.05213,6.466356,18.647629,0.0,12.777152
236,100.0,0.104208,0.91182,0.3747479999999999,0.342684,0.823644,120.24,0,0,0,0,0,0,0,0,1,0,1,0,13,2,1,18,2,16,10.0,0.0,206.001479,0.9414753297508548,14,23,41,0.0,0.0,0.0,3.083494,11.675317,34.780096,4.098048,77.473888,14.103371999999998,3.652176,19.260872,6.414458,18.836818,0.0,12.62294
237,100.0,0.8096160000000001,0.8276519999999999,0.166332,0.3927839999999999,0.7895760000000001,55.00979999999999,0,0,0,0,0,0,0,0,2,0,0,0,8,2,5,17,2,14,106.0,0.0,180.218162,0.9111111111111112,19,24,37,0.0,0.0,0.0,2.756395,11.404116000000002,22.81952,3.898368,66.335364,14.401137,3.520176,17.339738,6.3275120000000005,18.5185,0.0,12.897336
238,100.0,0.6933839999999999,0.394788,0.118236,0.7094159999999999,0.41082,69.43860000000001,0,0,0,0,0,0,0,0,0,2,1,1,4,0,0,8,1,8,29.0,0.0,185.398691,0.9196731748726656,24,26,34,0.0,0.0,0.0,2.666723,11.882706,23.70476,4.31616,70.532968,13.436073,3.576144,17.590936,6.154968,18.627609,0.0,12.909644
239,100.0,0.779556,0.583164,0.519036,0.356712,0.104208,80.5608,0,0,0,0,0,0,0,0,3,0,0,0,10,1,1,15,2,14,8.0,0.0,211.141423,0.9071868175501292,13,33,40,0.0,0.0,0.0,2.492474,13.049554,25.258848,4.224,91.355728,14.840913,3.40296,18.294998,6.549258,18.784766,0.0,12.887924
240,100.0,0.1863719999999999,0.689376,0.114228,0.503004,0.715428,60.12,0,0,0,0,0,0,0,0,1,0,0,1,9,1,3,15,2,12,0.0,0.0,204.564211,0.9354193004635484,15,28,35,0.0,0.0,0.0,2.938796,12.017167,29.90144,4.40832,80.779088,13.674285,3.456288,19.398854,6.338296,18.567549,0.0,13.084128
241,100.0,0.605208,0.3507,0.244488,0.859716,0.146292,38.7774,0,0,0,0,0,0,0,0,2,0,1,0,9,1,6,19,3,17,51.0,0.0,196.618807,0.9146499352654118,12,33,37,0.0,0.0,0.0,2.815497,11.69127,23.881808,3.827712,79.85363199999999,14.188884,3.5513280000000003,19.08751,6.024212,18.720702,0.0,12.976252
242,100.0,0.927852,0.97194,0.573144,0.396792,0.28056,125.3502,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1,13,2,12,7.0,0.0,192.308297,0.8764486754966887,17,31,39,0.0,0.0,0.0,2.708502,12.536779,20.95068,4.171776,76.74674399999999,14.818008,3.547632,18.854002,6.2992040000000005,18.672654,0.0,13.002316
243,100.0,0.647292,0.61122,0.5951879999999999,0.849696,0.87174,78.7572,0,0,0,0,0,0,0,0,3,1,1,0,7,2,5,19,3,14,46.0,0.0,194.546685,0.9260887772194304,14,25,39,0.0,0.0,0.0,2.836896,12.343064000000002,24.59,4.1472,75.589924,14.288139,3.636336000000001,19.190112,6.3369480000000005,18.536518,0.0,13.051548
244,100.0,0.729456,0.208416,0.7114199999999999,0.997992,0.67134,100.4004,0,0,0,0,0,0,0,0,2,0,0,0,6,2,1,11,2,10,46.0,0.0,193.709646,0.9313336120401338,14,28,37,0.0,0.0,0.0,2.891922,11.775593,26.930968,4.25472,72.978816,14.01786,3.737184000000001,19.816338,6.307966,18.273255,0.0,12.725024
245,100.0,0.41082,0.402804,0.763524,0.7474919999999999,0.286572,1.2024,0,0,0,0,0,0,0,0,3,1,0,0,7,3,1,15,2,13,83.0,0.0,190.336231,0.8982017982017982,13,32,39,0.0,0.0,0.0,2.738053,11.921449,25.534256,4.2393600000000005,70.2355,14.398083,3.62736,19.710198,6.269548,18.530512,0.0,13.131912
246,100.0,0.839676,0.735468,0.092184,0.96192,0.7094159999999999,111.222,0,0,0,0,0,0,0,0,2,1,1,0,5,2,5,16,2,15,14.0,0.0,196.236271,0.929676651458044,20,35,41,0.0,0.0,0.0,2.694236,12.659845,25.77032,4.128768,78.399344,13.715514,3.51648,17.84921,6.0451060000000005,18.77876,0.0,12.678688
247,100.0,0.933864,0.5290560000000001,0.02004,0.833664,0.36072,87.7752,0,0,0,0,0,0,0,0,3,1,2,0,12,1,6,25,3,20,35.0,0.0,184.424702,0.9373483809724712,17,31,39,0.0,0.0,0.0,2.471075,11.741408000000002,21.993296,4.088832,73.309336,12.976446,3.3005280000000004,17.562632,5.618464,18.875857,0.0,12.486828
248,100.0,0.048096,0.22044,0.615228,0.106212,0.452904,36.3726,0,0,0,0,0,0,0,0,2,1,1,0,5,0,2,11,1,11,4.0,0.0,209.256198,0.8992589625475665,17,33,40,0.0,0.0,0.0,2.943891,12.883187,34.327639999999995,4.396032,78.06882399999999,14.123223,3.778368,20.577008,6.586328,18.571553,0.0,13.000144
249,100.0,0.91182,0.124248,0.334668,0.13026,0.434868,9.3186,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,13,1,13,0.0,0.0,146.04813599999997,0.9233879118657772,19,26,40,0.0,0.0,0.0,2.528139,10.66572,12.216312,3.898368,44.058316,14.153763,3.5750880000000005,16.568454,6.481184,18.530512,0.0,13.37228
250,100.0,0.9519,0.935868,0.897792,0.935868,0.727452,71.2422,0,0,0,0,0,0,0,0,4,2,0,0,9,1,4,20,2,16,12.0,0.0,201.477801,0.9215604897281594,19,32,38,0.0,0.0,0.0,2.780851,12.83077,28.091616,4.11648,78.16798,14.106426,3.770976,19.342246,6.537126,18.752734,0.0,12.980596
251,100.0,0.2965919999999999,0.905808,0.8737440000000001,0.877752,0.8096160000000001,35.1702,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,13,2,12,0.0,0.0,210.711142,0.93667248280817,12,29,38,0.0,0.0,0.0,3.162976,12.593754,28.485056,4.211712,85.472472,14.775252,3.647952,20.329348,6.572174,18.632614,0.0,12.827832
252,100.0,0.124248,0.729456,0.466932,0.915828,0.7515,16.8336,0,0,0,0,0,0,0,0,1,0,0,0,8,3,5,17,2,15,26.0,0.0,212.09980799999997,0.9302699228791774,11,27,38,0.0,0.0,0.0,2.962233,11.996656000000002,29.822752,4.2731520000000005,88.050528,14.143074,3.628944,19.897712,6.1334,18.659641,0.0,12.531716
253,100.0,0.3006,0.318636,0.729456,0.382764,0.252504,15.3306,0,0,0,0,0,0,0,0,1,0,0,0,6,3,2,12,1,12,0.0,0.0,201.241344,0.9029194161167766,20,29,41,0.0,0.0,0.0,2.918416,11.889543000000002,27.678504,4.33152,77.20947199999999,15.155475,3.606768,20.580546,6.69956,18.462444,0.0,12.709096
254,100.0,0.72144,0.132264,0.973944,0.014028,0.34068,7.515,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,8,2,7,45.0,0.0,107.302176,0.9832218219248584,11,29,41,0.0,0.0,0.0,2.293769,10.080017000000002,1.809824,3.93216,18.1786,14.242329,3.547632,14.703928,6.270222,18.561543,0.0,13.682152
255,100.0,0.679356,0.64128,0.064128,0.43086,0.076152,107.61480000000002,0,0,0,0,0,0,0,0,3,0,0,0,6,1,5,15,2,13,1.0,0.0,208.047079,0.9249688667496888,16,29,38,0.0,0.0,0.0,2.101178,12.404597,27.167032,4.3468800000000005,91.157416,13.541436,3.3095040000000004,17.452954,5.508602,18.654636,0.0,12.402844
256,100.0,0.903804,0.278556,0.322644,0.987972,0.8176319999999999,72.7452,0,0,0,0,0,0,0,0,1,1,1,0,6,3,2,14,2,13,64.0,0.0,197.121914,0.8985858585858586,6,33,39,0.0,0.0,0.0,2.77168,11.688991,25.86868,4.236288,78.366292,14.243856,3.681744,18.340992,6.2331520000000005,18.437419,0.0,13.25282
