,logged,day,location,model name,supply scenario,avg daily demand,inventory size,test days,init days,gurobi status,nvars,calc time,ncons,num patients,num SCD patients,num Other patients,num units requested,num units requested SCD,num units requested Other,num supplied products,num O- in inventory,num O+ in inventory,num A- in inventory,num A+ in inventory,num B- in inventory,num B+ in inventory,num AB- in inventory,num AB+ in inventory,num Fya-Fyb- in inventory,num Fya+Fyb- in inventory,num Fya-Fyb+ in inventory,num Fya+Fyb+ in inventory,num R0 in inventory,avg issuing age,num outdates,num outdates O-,num outdates O+,num outdates A-,num outdates A+,num outdates B-,num outdates B+,num outdates AB-,num outdates AB+,num shortages,num shortages O-,num shortages O+,num shortages A-,num shortages A+,num shortages B-,num shortages B+,num shortages AB-,num shortages AB+,num shortages SCD,num shortages Other,num mismatched patients SCD A,num mismatched patients SCD B,num mismatched patients SCD D,num mismatched patients SCD C,num mismatched patients SCD c,num mismatched patients SCD E,num mismatched patients SCD e,num mismatched patients SCD K,num mismatched patients SCD k,num mismatched patients SCD Fya,num mismatched patients SCD Fyb,num mismatched patients SCD Jka,num mismatched patients SCD Jkb,num mismatched patients SCD M,num mismatched patients SCD N,num mismatched patients SCD S,num mismatched patients SCD s,num mismatched patients Other A,num mismatched patients Other B,num mismatched patients Other D,num mismatched patients Other C,num mismatched patients Other c,num mismatched patients Other E,num mismatched patients Other e,num mismatched patients Other K,num mismatched patients Other k,num mismatched patients Other Fya,num mismatched patients Other Fyb,num mismatched patients Other Jka,num mismatched patients Other Jkb,num mismatched patients Other M,num mismatched patients Other N,num mismatched patients Other S,num mismatched patients Other s,num mismatched units SCD A,num mismatched units SCD B,num mismatched units SCD D,num mismatched units SCD C,num mismatched units SCD c,num mismatched units SCD E,num mismatched units SCD e,num mismatched units SCD K,num mismatched units SCD k,num mismatched units SCD Fya,num mismatched units SCD Fyb,num mismatched units SCD Jka,num mismatched units SCD Jkb,num mismatched units SCD M,num mismatched units SCD N,num mismatched units SCD S,num mismatched units SCD s,num mismatched units Other A,num mismatched units Other B,num mismatched units Other D,num mismatched units Other C,num mismatched units Other c,num mismatched units Other E,num mismatched units Other e,num mismatched units Other K,num mismatched units Other k,num mismatched units Other Fya,num mismatched units Other Fyb,num mismatched units Other Jka,num mismatched units Other Jkb,num mismatched units Other M,num mismatched units Other N,num mismatched units Other S,num mismatched units Other s
0,1.0,0.0,London_4,3years_noweights_00,1Lon_4,151,453,1092.0,70.0,2.0,126840.0,0.22039868216961622,733.0,27.0,0.0,27.0,41.0,0.0,41.0,453.0,61.0,168.0,35.0,139.0,9.0,32.0,5.0,4.0,8.0,78.0,157.0,210.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,9.0,5.0,5.0,4.0,4.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,1.0,0.0,12.0,10.0,7.0,4.0,7.0,14.0,9.0,3.0
1,1.0,1.0,London_4,3years_noweights_00,1Lon_4,151,453,1092.0,70.0,2.0,163986.0,0.28022584319114685,815.0,129.0,2.0,127.0,233.0,17.0,216.0,41.0,64.0,174.0,29.0,136.0,9.0,32.0,5.0,4.0,10.0,74.0,156.0,213.0,71.0,0.9699570815450643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,20.0,42.0,4.0,20.0,0.0,39.0,13.0,23.0,30.0,36.0,25.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,19.0,34.0,52.0,8.0,29.0,0.0,49.0,21.0,35.0,44.0,52.0,39.0,51.0,12.0
2,1.0,2.0,London_4,3years_noweights_00,1Lon_4,151,453,1092.0,70.0,2.0,145866.0,0.24100932385772467,775.0,50.0,0.0,50.0,85.0,0.0,85.0,233.0,83.0,191.0,21.0,122.0,7.0,21.0,4.0,4.0,7.0,82.0,141.0,223.0,46.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,0.0,0.0,0.0,11.0,11.0,10.0,11.0,11.0,11.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,16.0,0.0,0.0,0.0,13.0,21.0,16.0,16.0,15.0,16.0,23.0,15.0
3,1.0,3.0,London_4,3years_noweights_00,1Lon_4,151,453,1092.0,70.0,2.0,162627.0,0.3816883759573102,812.0,41.0,1.0,40.0,75.0,10.0,65.0,85.0,94.0,191.0,20.0,117.0,6.0,18.0,3.0,4.0,6.0,82.0,146.0,219.0,48.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,3.0,1.0,0.0,14.0,3.0,6.0,5.0,5.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,8.0,5.0,1.0,0.0,18.0,3.0,11.0,7.0,8.0,16.0,18.0,2.0
4,1.0,4.0,London_4,3years_noweights_00,1Lon_4,151,453,1092.0,70.0,2.0,197055.0,0.3372262129560113,888.0,56.0,0.0,56.0,94.0,0.0,94.0,75.0,95.0,195.0,20.0,111.0,3.0,17.0,3.0,9.0,7.0,77.0,148.0,221.0,44.0,2.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,10.0,2.0,7.0,0.0,16.0,5.0,13.0,12.0,12.0,15.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,12.0,4.0,7.0,0.0,21.0,7.0,19.0,19.0,17.0,22.0,21.0,10.0
5,1.0,5.0,London_4,3years_noweights_00,1Lon_4,151,453,1092.0,70.0,2.0,218346.0,0.5364030674099922,935.0,174.0,2.0,172.0,321.0,19.0,302.0,94.0,102.0,202.0,17.0,89.0,8.0,22.0,3.0,10.0,10.0,81.0,145.0,217.0,52.0,2.4143302180685358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,30.0,44.0,4.0,26.0,1.0,53.0,23.0,34.0,43.0,38.0,48.0,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,38.0,43.0,48.0,7.0,27.0,1.0,67.0,35.0,54.0,64.0,52.0,65.0,72.0,23.0
6,1.0,6.0,London_4,3years_noweights_00,1Lon_4,151,453,1092.0,70.0,2.0,179388.0,0.31198703963309526,849.0,122.0,2.0,120.0,213.0,16.0,197.0,321.0,104.0,182.0,17.0,107.0,14.0,24.0,3.0,2.0,8.0,84.0,166.0,195.0,51.0,0.784037558685446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,27.0,24.0,1.0,17.0,0.0,24.0,20.0,24.0,24.0,26.0,28.0,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,24.0,40.0,30.0,1.0,20.0,0.0,29.0,31.0,33.0,38.0,40.0,39.0,46.0,20.0
7,1.0,7.0,London_4,3years_noweights_00,1Lon_4,151,453,1092.0,70.0,2.0,159909.0,0.3553156107664108,806.0,153.0,0.0,153.0,259.0,0.0,259.0,213.0,113.0,187.0,27.0,95.0,4.0,22.0,1.0,4.0,6.0,89.0,150.0,208.0,39.0,1.0154440154440154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,26.0,1.0,24.0,0.0,40.0,24.0,25.0,35.0,35.0,44.0,53.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,31.0,2.0,26.0,0.0,52.0,37.0,35.0,51.0,59.0,65.0,68.0,29.0
8,1.0,8.0,London_4,3years_noweights_00,1Lon_4,151,453,1092.0,70.0,2.0,116421.0,0.2328859930858016,710.0,50.0,0.0,50.0,85.0,0.0,85.0,259.0,116.0,192.0,29.0,85.0,6.0,22.0,1.0,2.0,12.0,72.0,139.0,230.0,49.0,1.0235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,17.0,2.0,3.0,0.0,19.0,7.0,16.0,6.0,13.0,11.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,18.0,2.0,3.0,0.0,25.0,12.0,21.0,7.0,20.0,18.0,32.0,6.0
9,1.0,9.0,London_4,3years_noweights_00,1Lon_4,151,453,1092.0,70.0,2.0,133182.0,0.28629601653665304,747.0,60.0,2.0,58.0,116.0,17.0,99.0,85.0,119.0,176.0,33.0,91.0,7.0,21.0,3.0,3.0,11.0,75.0,146.0,221.0,56.0,1.6206896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,15.0,1.0,11.0,0.0,17.0,6.0,7.0,18.0,10.0,14.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,14.0,12.0,19.0,2.0,12.0,0.0,28.0,10.0,14.0,26.0,14.0,18.0,11.0,12.0
